context,triplets
last week ’ s Yuen Long attack motion,<triplet> last week ’ s Yuen Long attack <subj>  motion  <obj> no_relation
transition Anger,<triplet>transition <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack exodus,<triplet> last week ’ s Yuen Long attack <subj>  exodus  <obj> no_relation
Council Anger,<triplet>Council <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack run,<triplet> last week ’ s Yuen Long attack <subj>  run  <obj> no_relation
last week ’ s Yuen Long attack Nuclear Weapons,<triplet> last week ’ s Yuen Long attack <subj>  Nuclear Weapons  <obj> no_relation
agreement Anger,<triplet>agreement <subj> Anger <obj>  no_relation
initiative Anger,<triplet>initiative <subj> Anger <obj>  no_relation
restrictions Anger,<triplet>restrictions <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack coronavirus,<triplet> last week ’ s Yuen Long attack <subj>  coronavirus  <obj> no_relation
regulations Anger,<triplet>regulations <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack protecting,<triplet> last week ’ s Yuen Long attack <subj>  protecting  <obj> no_relation
last week ’ s Yuen Long attack acquiring,<triplet> last week ’ s Yuen Long attack <subj>  acquiring  <obj> no_relation
headed Anger,<triplet>headed <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack expansionism,<triplet> last week ’ s Yuen Long attack <subj>  expansionism  <obj> no_relation
last week ’ s Yuen Long attack spread,<triplet> last week ’ s Yuen Long attack <subj>  spread  <obj> no_relation
last week ’ s Yuen Long attack Resources,<triplet> last week ’ s Yuen Long attack <subj>  Resources  <obj> no_relation
elected Anger,<triplet>elected <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack era,<triplet> last week ’ s Yuen Long attack <subj>  era  <obj> no_relation
last week ’ s Yuen Long attack Dangerous Products,<triplet> last week ’ s Yuen Long attack <subj>  Dangerous Products  <obj> no_relation
last week ’ s Yuen Long attack Trafficking,<triplet> last week ’ s Yuen Long attack <subj>  Trafficking  <obj> no_relation
apprenticeships Anger,<triplet>apprenticeships <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack job skills,<triplet> last week ’ s Yuen Long attack <subj>  job skills  <obj> no_relation
proposed Anger,<triplet>proposed <subj> Anger <obj>  no_relation
export Anger,<triplet>export <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack request,<triplet> last week ’ s Yuen Long attack <subj>  request  <obj> no_relation
presence Anger,<triplet>presence <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack involved,<triplet> last week ’ s Yuen Long attack <subj>  involved  <obj> no_relation
last week ’ s Yuen Long attack use,<triplet> last week ’ s Yuen Long attack <subj>  use  <obj> no_relation
checks Anger,<triplet>checks <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack quarantine,<triplet> last week ’ s Yuen Long attack <subj>  quarantine  <obj> no_relation
last week ’ s Yuen Long attack compliance,<triplet> last week ’ s Yuen Long attack <subj>  compliance  <obj> no_relation
crackdown Anger,<triplet>crackdown <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack damage,<triplet> last week ’ s Yuen Long attack <subj>  damage  <obj> no_relation
trade agreement Anger,<triplet>trade agreement <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack increase,<triplet> last week ’ s Yuen Long attack <subj>  increase  <obj> no_relation
last week ’ s Yuen Long attack strengthen,<triplet> last week ’ s Yuen Long attack <subj>  strengthen  <obj> no_relation
produce Anger,<triplet>produce <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack disrupt,<triplet> last week ’ s Yuen Long attack <subj>  disrupt  <obj> no_relation
last week ’ s Yuen Long attack sale,<triplet> last week ’ s Yuen Long attack <subj>  sale  <obj> no_relation
last week ’ s Yuen Long attack trade,<triplet> last week ’ s Yuen Long attack <subj>  trade  <obj> no_relation
lower Anger,<triplet>lower <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack eroding,<triplet> last week ’ s Yuen Long attack <subj>  eroding  <obj> no_relation
last week ’ s Yuen Long attack discrimination,<triplet> last week ’ s Yuen Long attack <subj>  discrimination  <obj> no_relation
last week ’ s Yuen Long attack Exporting,<triplet> last week ’ s Yuen Long attack <subj>  Exporting  <obj> no_relation
Tools Anger,<triplet>Tools <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack turn off,<triplet> last week ’ s Yuen Long attack <subj>  turn off  <obj> no_relation
last week ’ s Yuen Long attack make,<triplet> last week ’ s Yuen Long attack <subj>  make  <obj> no_relation
last week ’ s Yuen Long attack instability,<triplet> last week ’ s Yuen Long attack <subj>  instability  <obj> no_relation
last week ’ s Yuen Long attack child labor,<triplet> last week ’ s Yuen Long attack <subj>  child labor  <obj> no_relation
last week ’ s Yuen Long attack destabilizing,<triplet> last week ’ s Yuen Long attack <subj>  destabilizing  <obj> no_relation
increased Anger,<triplet>increased <subj> Anger <obj>  no_relation
launched Anger,<triplet>launched <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack Developing nuclear weapons,<triplet> last week ’ s Yuen Long attack <subj>  Developing nuclear weapons  <obj> no_relation
last week ’ s Yuen Long attack raise,<triplet> last week ’ s Yuen Long attack <subj>  raise  <obj> no_relation
last week ’ s Yuen Long attack compete,<triplet> last week ’ s Yuen Long attack <subj>  compete  <obj> no_relation
strategy Anger,<triplet>strategy <subj> Anger <obj>  no_relation
announced Anger,<triplet>announced <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack Nuclear weapons,<triplet> last week ’ s Yuen Long attack <subj>  Nuclear weapons  <obj> no_relation
last week ’ s Yuen Long attack conflict,<triplet> last week ’ s Yuen Long attack <subj>  conflict  <obj> no_relation
country Anger,<triplet>country <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack wear,<triplet> last week ’ s Yuen Long attack <subj>  wear  <obj> no_relation
self-isolate Anger,<triplet>self-isolate <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack Covid-19,<triplet> last week ’ s Yuen Long attack <subj>  Covid-19  <obj> no_relation
pressure Anger,<triplet>pressure <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack terrorism,<triplet> last week ’ s Yuen Long attack <subj>  terrorism  <obj> no_relation
bidding Anger,<triplet>bidding <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack acquire,<triplet> last week ’ s Yuen Long attack <subj>  acquire  <obj> no_relation
operations Anger,<triplet>operations <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack retreats,<triplet> last week ’ s Yuen Long attack <subj>  retreats  <obj> no_relation
fund Anger,<triplet>fund <subj> Anger <obj>  no_relation
last week ’ s Yuen Long attack counterfeit,<triplet> last week ’ s Yuen Long attack <subj>  counterfeit  <obj> no_relation
last week ’ s Yuen Long attack Identity theft,<triplet> last week ’ s Yuen Long attack <subj>  Identity theft  <obj> no_relation
last week ’ s Yuen Long attack using,<triplet> last week ’ s Yuen Long attack <subj>  using  <obj> no_relation
last week ’ s Yuen Long attack Identity Theft,<triplet> last week ’ s Yuen Long attack <subj>  Identity Theft  <obj> no_relation
approved Anger,<triplet>approved <subj> Anger <obj>  no_relation
cops let off Dumping,<triplet>cops let off <subj> Dumping <obj>  no_relation
Laws vow to resume,<triplet> Laws <subj>  vow to resume  <obj> no_relation
request Dumping,<triplet>request <subj> Dumping <obj>  no_relation
Laws removal,<triplet> Laws <subj>  removal  <obj> no_relation
the murder of Ramesh Dumping,<triplet>the murder of Ramesh <subj> Dumping <obj>  no_relation
Laws Anguished,<triplet> Laws <subj>  Anguished  <obj> no_relation
cutting down trees Dumping,<triplet>cutting down trees <subj> Dumping <obj>  no_relation
Laws They blocked access to the villages,<triplet> Laws <subj>  They blocked access to the villages  <obj> no_relation
saying there were no militants hiding there Dumping,<triplet>saying there were no militants hiding there <subj> Dumping <obj>  no_relation
Laws local villagers resisted the searches,<triplet> Laws <subj>  local villagers resisted the searches  <obj> no_relation
passed Dumping,<triplet>passed <subj> Dumping <obj>  no_relation
Laws promote,<triplet> Laws <subj>  promote  <obj> no_relation
implemented Dumping,<triplet>implemented <subj> Dumping <obj>  no_relation
Laws reduce,<triplet> Laws <subj>  reduce  <obj> no_relation
introduced Dumping,<triplet>introduced <subj> Dumping <obj>  no_relation
protect Dumping,<triplet>protect <subj> Dumping <obj>  no_relation
statement Dumping,<triplet>statement <subj> Dumping <obj>  no_relation
Laws distort,<triplet> Laws <subj>  distort  <obj> no_relation
you ’ re confronting an enemy that beheads people and wants to put nuclear bombs in our subways Dumping,<triplet>you ’ re confronting an enemy that beheads people and wants to put nuclear bombs in our subways <subj> Dumping <obj>  no_relation
Laws waterboarding is well within the rules,<triplet> Laws <subj>  waterboarding is well within the rules  <obj> no_relation
