corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs,Event1_Type,Event2_Type,relation,stripped_index,type_relation,Max_Similarity,Relation
cnc,1.0,1.0,0.0,enable_1_1_0,"""Our analytics aim to provide transparency for the market on how businesses' operations may affect biodiversity, their dependency on natural systems, and to what extent companies are taking steps to mitigate these impacts across their value chains.""","[""Our <ARG0>analytics</ARG0> aim to provide transparency for the market on how businesses  operations may affect <ARG1>biodiversity</ARG1>, their dependency on natural systems, and to what extent companies are taking steps to mitigate these impacts across their value chains.""]",0.0,Natural Disaster,Environmental Policy Change,enable,enable,Natural Disaster enable Environmental Policy Change,,
cnc,1.0,1.0,0.0,prevent_1_1_0,"The government has implemented a series of measures to prevent the exploitation of vulnerable populations, including increased oversight of labor practices and increased public awareness.","[""The government has implemented a series of <ARG0>Measures</ARG0> to prevent the <ARG1>Exploitation</ARG1> of vulnerable populations, including increased oversight of labor practices and increased public awareness.""]",0.0,Natural Disaster,Regulatory Change,prevent,prevent,Natural Disaster prevent Regulatory Change,,
cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed a travel ban on Sudan in an effort to prevent the country from destabilizing the region.,"[""The United Nations has imposed a <ARG0>Travel ban</ARG0> on Sudan in an effort to prevent the country from <ARG1>Destabilizing</ARG1> the region.""]",0.0,Travel Ban,Regional Destabilization,prevent,prevent,Travel Ban prevent Regional Destabilization,,
cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Syria in an effort to prevent the government from committing war crimes.,"[""The United Nations has imposed an arms <ARG0>Embargo</ARG0> on Syria in an effort to prevent the government from committing <ARG1>War crimes</ARG1>.""]",0.0,Arms Embargo,War Crimes,prevent,prevent,Arms Embargo prevent War Crimes,,
cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has passed a resolution to prevent the destruction of the environment.,"[""The United Nations has passed a <ARG0>resolution</ARG0> to prevent the <ARG1>destruction</ARG1> of the environment.""]",0.0,Natural Disaster,Environmental Policy Change,prevent,prevent,Natural Disaster prevent Environmental Policy Change,,
cnc,1.0,1.0,0.0,enable_1_1_0,"The merger would also create a financial institution with a presence in more than 20 countries, giving it a global reach and allowing it to compete more effectively in the global market, while also providing a more diversified portfolio of services.","[""The <ARG0>merger</ARG0> would also create a financial institution with a presence in more than 20 countries, giving it a global reach and allowing it to compete more effectively in the global market, while also <ARG1>providing</ARG1> a more diversified portfolio of services.""]",0.0,Merger and Acquisition,Diversification of Services,enable,enable,Merger and Acquisition enable Diversification of Services,,
cnc,1.0,1.0,0.0,enable_1_1_0,The government has implemented a series of tax reforms to stimulate economic growth.,"[""The government has implemented a series of <ARG0>tax</ARG0> reforms to <ARG1>stimulate</ARG1> economic growth.""]",0.0,Natural Disaster,Economic Policy Change,enable,enable,Natural Disaster enable Economic Policy Change,,
cnc,1.0,1.0,0.0,enable_1_1_0,"The announcement of the relaxation of the 15% takeover limit was welcomed by Jaguar Chairman Sir John Egan, who saw it as an opportunity for General Motors to increase its stake in the company.","[""The announcement of the <ARG0>relaxation</ARG0> of the 15% takeover limit was welcomed by Jaguar Chairman Sir John Egan, who saw it as an opportunity for General Motors to <ARG1>increase</ARG1> its stake in the company.""]",0.0,Regulatory Change,Corporate Action,enable,enable,Regulatory Change enable Corporate Action,,
cnc,1.0,1.0,0.0,enable_1_1_0,The European Union has proposed a new regulation to ensure the protection of personal data.,"[""The European Union has proposed a new <ARG0>regulation</ARG0> to <ARG1>ensure</ARG1> the protection of personal data.""]",0.0,Natural Disaster,Regulatory Change,enable,enable,Natural Disaster enable Regulatory Change,,
cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Iraq to prevent Saddam Hussein from acquiring weapons of mass destruction.,"[""The United Nations has imposed an arms <ARG0>embargo</ARG0> on Iraq to prevent Saddam Hussein from <ARG1>acquiring</ARG1> weapons of mass destruction.""]",0.0,Arms Embargo,Acquisition of Weapons of Mass Destruction,prevent,prevent,Arms Embargo prevent Acquisition of Weapons of Mass Destruction,,
cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Libya in an effort to prevent further violence and human rights abuses.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Libya in an effort to prevent further violence and <ARG1>Human rights abuses</ARG1>.""]",0.0,Arms Embargo,Human Rights Abuses,prevent,prevent,Arms Embargo prevent Human Rights Abuses,,
cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has passed a resolution calling for an end to the conflict in Yemen.,"[""The United Nations has passed a <ARG0>resolution</ARG0> calling for an <ARG1>end</ARG1> to the conflict in Yemen.""]",0.0,Natural Disaster,Political Decision,enable,enable,Natural Disaster enable Political Decision,,
cnc,1.0,1.0,0.0,enable_1_1_0,"US Secretary of State Antony Blinken said Wednesday that all aid would be ""administered in a way that benefits the Palestinian people -- not Hamas"", which Washington considers a terrorist group.","[""US Secretary of State Antony Blinken s<ARG0>aid</ARG0> Wednesday that all <ARG0>aid</ARG0> would be  administered in a way that benefits the <ARG1>palestinian</ARG1> people -- not Hamas , which Washington considers a terrorist group.""]",0.0,Aid Distribution,Terrorist Organization Designation,enable,enable,Aid Distribution enable Terrorist Organization Designation,,
cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of measures to prevent the spread of hate speech.,"[""The government has implemented a series of <ARG0>measures</ARG0> to prevent the spread of <ARG1>hate</ARG1> speech.""]",0.0,Natural Disaster,Regulatory Change,prevent,prevent,Natural Disaster prevent Regulatory Change,,
cnc,1.0,1.0,0.0,prevent_1_1_0,These regulations are designed to protect the environment from pollution and to ensure that natural resources are used responsibly.,"[""These <ARG0>regulations</ARG0> are designed to protect the environment from <ARG1>pollution</ARG1> and to ensure that natural resources are used responsibly.""]",0.0,Natural Disaster,Environmental Regulation,prevent,prevent,Natural Disaster prevent Environmental Regulation,,
cnc,1.0,1.0,0.0,prevent_1_1_0,The government has passed legislation to prevent companies from exploiting workers and paying them below minimum wage.,"[""The government has passed <ARG0>legislation</ARG0> to prevent companies from <ARG1>exploiting</ARG1> workers and paying them below minimum wage.""]",0.0,Labor Rights Advocacy,Wage Theft,prevent,prevent,Labor Rights Advocacy prevent Wage Theft,,
cnc,1.0,1.0,0.0,enable_1_1_0,"""Once again we have turned to our friends in Portugal to help both UEFA and the Champions League and I am, as always, very grateful to the FPF and the Portuguese government for agreeing to stage the match at such short notice,"" said UEFA president Aleksander Ceferin.","[""Once again we have turned to our friends in <ARG0>Portugal</ARG0> to help both UEFA and the Champions League and I am, as always, very grateful to the FPF and the Portuguese government for agreeing to <ARG1>stage</ARG1> the match at such short notice,  said UEFA president Aleksander Ceferin.""]",0.0,Sports Event,Government Agreement,enable,enable,Sports Event enable Government Agreement,,
cnc,1.0,1.0,0.0,prevent_1_1_0,The government has passed legislation to prevent companies from exploiting minority groups by discriminating against them in the workplace.,"[""The government has passed <ARG0>Legislation</ARG0> to prevent companies from exploiting minority groups by <ARG1>Discriminating</ARG1> against them in the workplace.""]",0.0,Government Regulation,Workplace Discrimination,prevent,prevent,Government Regulation prevent Workplace Discrimination,,
cnc,1.0,1.0,0.0,enable_1_1_0,The Oral-B iO's revolutionary technology removes 100% more plaque than a manual brush to give you that professional clean teeth every single day.,"[""The Oral-B iO s revolutionary technology removes 100% more <ARG0>plaque</ARG0> than a manual brush to give you that professional clean <ARG1>teeth</ARG1> every single day.""]",0.0,Product Innovation,Oral Hygiene,enable,enable,Product Innovation enable Oral Hygiene,,
cnc,1.0,1.0,0.0,prevent_1_1_0,"The government has implemented a series of measures to prevent the spread of terrorism, including increased surveillance and increased penalties for those who engage in terrorist activities.","[""The government has implemented a series of measures to prevent the spread of <ARG1>Terrorism</ARG1>, including increased <ARG0>Surveillance</ARG0> and increased penalties for those who engage in terrorist activities.""]",0.0,Natural Disaster,Security Measure,prevent,prevent,Natural Disaster prevent Security Measure,,
cnc,1.0,1.0,0.0,prevent_1_1_0,The United States has imposed sanctions on Venezuela in an effort to prevent the country from further destabilizing the region.,"[""The United States has imposed <ARG0>Sanctions</ARG0> on Venezuela in an effort to prevent the country from further <ARG1>Destabilizing</ARG1> the region.""]",0.0,Economic Sanctions,Regional Instability,prevent,prevent,Economic Sanctions prevent Regional Instability,,
cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed a trade embargo on certain countries in an effort to prevent the sale of weapons to terrorist groups.,"[""The United Nations has imposed a <ARG0>Trade embargo</ARG0> on certain countries in an effort to prevent the <ARG1>Sale</ARG1> of weapons to terrorist groups.""]",0.0,Natural Disaster,Economic Sanction,prevent,prevent,Natural Disaster prevent Economic Sanction,,
cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from acquiring weapons of mass destruction.,"[""The United Nations has imposed an arms <ARG0>Embargo</ARG0> on Syria in an effort to prevent the country from acquiring <ARG1>Weapons</ARG1> of mass destruction.""]",0.0,Arms Embargo,Weapons of Mass Destruction (WMD) Proliferation Prevention,prevent,prevent,Arms Embargo prevent Weapons of Mass Destruction (WMD) Proliferation Prevention,,
cnc,1.0,1.0,0.0,enable_1_1_0,"The approval, which had been expected, permits West Germany's second-largest bank to acquire shares of the French investment bank.    ","[""The <ARG0>approval</ARG0>, which had been expected, permits West Germany s second-largest bank to <ARG1>acquire</ARG1> shares of the French investment bank.""]",0.0,Natural Disaster,Regulatory Approval,enable,enable,Natural Disaster enable Regulatory Approval,,
cnc,1.0,1.0,0.0,prevent_1_1_0,The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux.,"[""The university had <ARG0>sought</ARG0> an injunction blocking Connaught s board from <ARG1>recommending</ARG1> or supporting an offer for the company by Merieux.""]",0.0,Legal Dispute,Corporate Action,prevent,prevent,Legal Dispute prevent Corporate Action,,
cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from committing genocide.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Sudan in an effort to prevent the country from committing <ARG1>Genocide</ARG1>.""]",0.0,Arms Embargo,Genocide,prevent,prevent,Arms Embargo prevent Genocide,,
cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Somalia in an effort to prevent the country from becoming a safe haven for terrorists.,"[""The United Nations has imposed an arms <ARG0>Embargo</ARG0> on Somalia in an effort to prevent the country from becoming a safe haven for <ARG1>Terrorists</ARG1>.""]",0.0,Economic Sanction,Counter-Terrorism Measure,prevent,prevent,Economic Sanction prevent Counter-Terrorism Measure,,
