context,triplets
"Nine persons have been arrested so far since the incident happened on Sunday night when the 21 - year-old Tanzanian student went through the ordeal in vigilante justice by an angry mob in a case of "" mistaken identity "" after a woman was mowed down by a car driven by a Sudanese here .",<triplet> vigilante justice by an angry mob <subj> the 21 - year-old Tanzanian student went through the ordeal <obj> cause
"Nine persons have been arrested so far since the incident happened on Sunday night when the 21 - year-old Tanzanian student went through the ordeal in vigilante justice by an angry mob in a case of "" mistaken identity "" after a woman was mowed down by a car driven by a Sudanese here .","<triplet> a case of "" mistaken identity "" <subj> vigilante justice by an angry mob <obj> cause"
"Nine persons have been arrested so far since the incident happened on Sunday night when the 21 - year-old Tanzanian student went through the ordeal in vigilante justice by an angry mob in a case of "" mistaken identity "" after a woman was mowed down by a car driven by a Sudanese here .","<triplet> a woman was mowed down by a car driven by a Sudanese here <subj> a case of "" mistaken identity "" <obj> cause"
"But the caste violence that wrecked the lives of over a thousand Dalits earlier this month has forever tainted the image of Dharmapuri district as a former Naxal stronghold that , even a decade ago , had no place for caste or class differences .",<triplet> the caste violence <subj> wrecked the lives of over a thousand Dalits earlier this month <obj> cause
The activists of Jaya Karnataka Sanghatane and Manava Hakkugala Horatagarara Parishat also staged separate protests at the Deputy Commissioner ’ s office demanding the State government hand over the probe to the Central Bureau of Investigation .,<triplet> demanding the State government hand over the probe to the Central Bureau of Investigation <subj> The activists of Jaya Karnataka Sanghatane and Manava Hakkugala Horatagarara Parishat also staged separate protests at the Deputy Commissioner ’ s office <obj> cause
"24th March 2016 05:23 AM THOOTHUKUDI : In recent days , particularly after the attack on Nadar Outfit leader , Subash Pannayar , police ‘ activism ’ in the form of torture has allegedly increased and the place that has been allegedly chosen for such torture is the shooting range on Vallanadu Hills .","<triplet> the attack on Nadar Outfit leader , Subash Pannayar <subj> police ‘ activism ’ in the form of torture has allegedly increased <obj> cause"
People invaded the land in Rus-ter-vaal in the previous weeks and the Emfuleni Municipality had obtained a court order to evict them .,<triplet> People invaded the land in Rus-ter-vaal in the previous weeks <subj> the Emfuleni Municipality had obtained a court order to evict them <obj> cause
The 30 students continued their hunger strike for the withdrawal of suspension of eight student doctors .,<triplet> the withdrawal of suspension of eight student doctors <subj> The 30 students continued their hunger strike <obj> cause
"Philip Morris Cos., New York, adopted a defense measure designed to make a hostile takeover prohibitively expensive.    ",<triplet> adopted <subj> make <obj> intend
On Tuesday we went to picket at the Western Cape Provincial Legislature after we had gone over a month without teachers .,<triplet> we had gone over a month without teachers <subj> On Tuesday we went to picket at the Western Cape Provincial Legislature <obj> cause
"— | Photo Credit : Photo : N. Bashkaran April 18 , 2009 00:00 IST Staff Reporter KRISHNAGIRI : Cadres of Communist Party of India ( Marxist ) staged a demonstration in front of the Revenue Divisional Office , Krishnagiri , on Friday condemning the attack on the party MLA by unidentified persons in Madurai on Wednesday night .","<triplet> condemning the attack on the party MLA by unidentified persons in Madurai on Wednesday night <subj> Cadres of Communist Party of India ( Marxist ) staged a demonstration in front of the Revenue Divisional Office , Krishnagiri , on Friday <obj> cause"
He said that Leader of the Opposition Oommen Chandy was worried about the arrest of Akhil Bharatiya Vidyarthi Parishad workers in connection with the killing immediately after the incident .,<triplet> the killing <subj> the arrest of Akhil Bharatiya Vidyarthi Parishad workers <obj> cause
""" We conducted the march to request the global leaders to re-design the policies so that earth could become a peaceful place to live with harmony , "" said Meeran Haider .",<triplet> to request the global leaders <subj> We conducted the march <obj> cause
""" We conducted the march to request the global leaders to re-design the policies so that earth could become a peaceful place to live with harmony , "" said Meeran Haider .",<triplet> to re-design the policies so that earth could become a peaceful place to live with harmony <subj> to request the global leaders <obj> cause
""" We conducted the march to request the global leaders to re-design the policies so that earth could become a peaceful place to live with harmony , "" said Meeran Haider .",<triplet> re-design the policies <subj> earth could become a peaceful place to live with harmony <obj> cause
"Hong Kong police on Thursday also charged 44 people linked to the protests with “ rioting ” , a crime that carries a maximum penalty of 10 years in prison .",<triplet> “ rioting ” <subj> Hong Kong police on Thursday also charged 44 people linked to the protests <obj> cause
"Hong Kong police on Thursday also charged 44 people linked to the protests with “ rioting ” , a crime that carries a maximum penalty of 10 years in prison .",<triplet> linked to the protests with “ rioting ” <subj> Hong Kong police on Thursday also charged 44 people <obj> cause
"The episode, a ""distributed denial-of-service"" attack, is a common type of cyberincident in which hackers saturate a system by sending a huge flood of requests, overwhelming the system and slowing or freezing operations.",<triplet> attack <subj> operations <obj> prevent
"19th December 2013 11:20 AM Cheque transactions worth more than ` 2,200 crore were hit as more than 1,400 bank branches remained closed as bank employees went on a day-long strike to protest against banking sector reforms and non-implementation of wage revision for more than a year .","<triplet> more than 1,400 bank branches remained closed <subj> Cheque transactions worth more than ` 2,200 crore were hit <obj> cause"
