corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs,event0,event1,label,triplets
NEWS,train81,82,0,cause_our_data_0_082,"Ocean Drilling amp Exploration Co. will sell its contract-drilling business, and took a $50.9 million loss from discontinued operations in the third quarter because of the planned sale.    ","[""Ocean Drilling amp Exploration Co. will <ARG1>sell</ARG1> its contract-drilling business, and took a $50.9 million loss from discontinued operations in the third quarter because of the <ARG0>planned</ARG0> sale.""]",1,planned,sell,cause,<triplet> planned <subj> sell <obj> cause
NEWS,train247,248,0,cause_our_data_0_0248,The restaurant operator cited transaction costs from its 1988 recapitalization as a result of a $160 million restructuring of its bank debt.,"[""The restaurant operator <ARG1>cited</ARG1> transaction costs from its 1988 recapitalization as a result of a $160 million <ARG0>restructuring</ARG0> of its bank debt.""]",1,restructuring,cited,cause,<triplet> restructuring <subj> cited <obj> cause
AFPNEWS,train157,158,0,prevent_our_data_0_0158,"""To avoid further interruptions in the service, they chose to leave 'the fork' which prevents the emergency brake from working.""","[""To avoid further interruptions in the service, they chose to leave the <ARG0>fork</ARG0> which <SIG0>prevent</SIG0>s the emergency <ARG1>brake</ARG1> from working.""]",1,fork,brake,prevent,<triplet> fork <subj> brake <obj> prevent
NEWS,train96,97,0,cause_our_data_0_097,"The latest results include some unusual write-downs, which had an after-tax impact of $4.9 million. ","[""The latest <ARG1>results</ARG1> include some unusual <ARG0>write-downs</ARG0>, which had an after-tax impact of $4.9 million.""]",1,write-downs,results,cause,<triplet> write-downs <subj> results <obj> cause
NEWS,train262,263,0,cause_our_data_0_0263,"""As we regain our leadership level where we have been, and as we continue to put new products into the marketplace and need additional capacity, we will look at resuming our involvement with our plan,"" he said.    ","[""As we regain our leadership level where we have been, and as we <ARG0>continue</ARG0> to put new products into the marketplace and need additional capacity, we will <ARG1>look</ARG1> at resuming our involvement with our plan, he said.""]",1,continue,look,cause,<triplet> continue <subj> look <obj> cause
NEWS,train94,95,0,0_our_data_0_095,"Merieux, a vaccine and bioresearch firm based in Lyon, France, is controlled 50.1% by state-owned Rhone Poulenc S.A.    The Canadian government previously said Merieux's bid did n't offer enough ""net benefit"" to Canada to be approved, and gave Merieux an until mid-November to submit additional information.    ",[],0,by,controlled,0,<triplet> by <subj> controlled <obj> 0
AFPNEWS,train32,33,0,enable_our_data_0_033,The US top diplomat already met with Israeli and Palestinian leaders to throw Washington's support behind the Friday truce that ended 11 days of heavy Israeli bombing of Gaza and rocket fire from the enclave into Israel.,"[""The US top diplomat already <ARG0>met</ARG0> with Israeli and Palestinian leaders to throw Washingtons <SIG0>support</SIG0> behind the Friday truce that ended 11 days of heavy Israeli <ARG1>bombing</ARG1> of Gaza and rocket fire from the enclave into Israel.""]",1,met,bombing,enable,<triplet> met <subj> bombing <obj> enable
NEWS,train92,93,0,cause_our_data_0_093,"Earlier staff-reduction moves have trimmed about 300 jobs, the spokesman said. ","[""Earlier staff-reduction moves have <ARG0>trimmed</ARG0> about 300 jobs, the spokesman <ARG1>said</ARG1>.""]",1,trimmed,said,cause,<triplet> trimmed <subj> said <obj> cause
NEWS,train167,168,0,0_our_data_0_0168,Mr. Vaux said the share issue is part of a strategy to strengthen Labatt's balance sheet in anticipation of acquisitions to be made during the next 12 to 18 months.,[],0,Labatt's,be,0,<triplet> Labatt's <subj> be <obj> 0
NEWS,train274,275,0,cause_our_data_0_0275,"Moreover, the price volatility that is amplified by program trading is undercutting efforts to woo individual investors back to an OTC market that sorely misses them.    ","[""Moreover, the price volatility that is <ARG1>amplified</ARG1> by program <ARG0>trading</ARG0> is undercutting efforts to woo individual investors back to an OTC market that sorely misses them.""]",1,trading,amplified,cause,<triplet> trading <subj> amplified <obj> cause
AFPNEWS,train87,88,0,enable_our_data_0_088,"Greece's top archaeological advisory body Wednesday approved use of several key sites including the Acropolis for an upcoming shoot by French fashion house Dior, a culture ministry source said.","[""Greeces top archaeological advisory <ARG0>body</ARG0> Wednesday <SIG0>approve</SIG0>d use of several key sites including the Acropolis for an upcoming <ARG1>shoot</ARG1> by French fashion house Dior, a culture ministry source said.""]",1,body,shoot,enable,<triplet> body <subj> shoot <obj> enable
NEWS,train104,105,0,cause_our_data_0_0105,"His appointment to that post, which has senior administrative, staff and policy responsibilities, followed a several-year tenure as Reuters's editor in chief. ","[""His <ARG1>appointment</ARG1> to that post, which has senior administrative, staff and policy responsibilities, followed a several-year <ARG0>tenure</ARG0> as Reuterss editor in chief.""]",1,tenure,appointment,cause,<triplet> tenure <subj> appointment <obj> cause
NEWS,train248,249,0,cause_our_data_0_0249,"It received more offers, but the auction was surprisingly won by IMA, which bid $28 a share and asked Mr. Gilleland to stay on as an equity participant. ","[""It received more offers, but the auction was surprisingly <ARG0>won</ARG0> by IMA, which bid $28 a share and asked Mr. Gilleland to <ARG1>stay</ARG1> on as an equity participant.""]",1,won,stay,cause,<triplet> won <subj> stay <obj> cause
NEWS,train111,112,0,0_our_data_0_0112,"Until recently, Kellogg had been telling its sales force and Wall Street that by 1992 it intended to achieve a 50% share of market, measured in dollar volume.    ",[],0,50%,a,0,<triplet> 50% <subj> a <obj> 0
NEWS,train175,176,0,cause_our_data_0_0176,"Net income includes an extraordinary gain of about $100,000 from the reversal of bad debt and interest income. ","[""Net income includes an extraordinary <ARG1>gain</ARG1> of about $100,000 from the <ARG0>reversal</ARG0> of bad debt and interest income.""]",1,reversal,gain,cause,<triplet> reversal <subj> gain <obj> cause
AFPNEWS,train3,4,0,enable_our_data_0_04,It was a surprise move that could clear the way for a strong run by ultraconservative judiciary chief Ebrahim Raisi.,"[""It was a surprise <ARG0>move</ARG0> that could <SIG0>clear</SIG0> the way for a strong <ARG1>run</ARG1> by ultraconservative judiciary chief Ebrahim Raisi.""]",1,move,run,enable,<triplet> move <subj> run <obj> enable
NEWS,train73,74,0,cause_our_data_0_074,"Though Mr. Packer has since sold his stake, Courtaulds is moving to keep its institutional shareholders happy. ","[""Though Mr. Packer has since <ARG0>sold</ARG0> his stake, Courtaulds is <ARG1>moving</ARG1> to keep its institutional shareholders happy.""]",1,sold,moving,cause,<triplet> sold <subj> moving <obj> cause
NEWS,train109,110,0,0_our_data_0_0110,"Fluor Daniel already has reassigned most of its work crew, the sources said.    ",[],0,work,already,0,<triplet> work <subj> already <obj> 0
AFPNEWS,train154,155,0,prevent_our_data_0_0155,But NATO members remain reluctant to embrace Ukraine as they want to avoid ratcheting up tensions with Russia.,"[""But NATO members remain reluctant to <ARG0>embrace</ARG0> Ukraine as they want to <SIG0>avoid</SIG0> <ARG1>ratcheting</ARG1> up tensions with Russia.""]",1,embrace,ratcheting,prevent,<triplet> embrace <subj> ratcheting <obj> prevent
NEWS,train197,198,0,cause_our_data_0_0198,"If the government succeeds in seizing Mr. Antar's assets, he could be left without top-flight legal representation, because his attorneys are likely to quit, according to individuals familiar with the case. ","[""If the government succeeds in seizing Mr. Antars assets, he could be <ARG1>left</ARG1> without top-flight legal representation, because his attorneys are likely to <ARG0>quit</ARG0>, according to individuals familiar with the case.""]",1,quit,left,cause,<triplet> quit <subj> left <obj> cause
AFPNEWS,train171,172,0,prevent_our_data_0_0172,"Tokyo claims the islands, which it calls the Northern Territories, and the dispute has prevented the two countries from signing a formal peace treaty since World War II.","[""Tokyo claims the islands, which it calls the Northern Territories, and the <ARG0>dispute</ARG0> has <SIG0>prevent</SIG0>ed the two countries from signing a formal peace <ARG1>treaty</ARG1> since World War II.""]",1,dispute,treaty,prevent,<triplet> dispute <subj> treaty <obj> prevent
AFPNEWS,train17,18,0,enable_our_data_0_018,"Police are authorised to carry out random spot checks to ensure that quarantine rules are respected, with non-compliance punished with fines of up to 1,500 euros ($1,800).","[""Police are <SIG0>authorise</SIG0>d to carry out random spot <ARG0>checks</ARG0> to ensure that <ARG1>quarantine</ARG1> rules are respected, with non-compliance punished with fines of up to 1,500 euros ($1,800).""]",1,checks,quarantine,enable,<triplet> checks <subj> quarantine <obj> enable
NEWS,train76,77,0,cause_our_data_0_077,Crossland Savings Bank's stock plummeted after management recommended a suspension of dividend payments on both its common and preferred stock because Crossland may not meet the new government capital criteria effective Dec. 7.,"[""Crossland Savings Banks stock <ARG1>plummeted</ARG1> after management recommended a suspension of dividend payments on both its common and preferred stock because Crossland may not <ARG0>meet</ARG0> the new government capital criteria effective Dec. 7.""]",1,meet,plummeted,cause,<triplet> meet <subj> plummeted <obj> cause
NEWS,train67,68,0,cause_our_data_0_068,"Those gains came from higher prices, particularly for disposable diapers and tissue products, and from increased sales, primarily for feminine-care products, the company said. ","[""Those <ARG1>gains</ARG1> came from higher <ARG0>prices</ARG0>, particularly for disposable diapers and tissue products, and from increased sales, primarily for feminine-care products, the company said.""]",1,prices,gains,cause,<triplet> prices <subj> gains <obj> cause
NEWS,train286,287,0,enable_our_data_0_0287,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. ","[""Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restrictions early <ARG0>removal</ARG0> to let GM <ARG1>amass</ARG1> more than 15% or mount a friendly suitor bid against Ford.""]",1,removal,amass,enable,<triplet> removal <subj> amass <obj> enable
NEWS,train108,109,0,0_our_data_0_0109,"The new facility was to have been the world's most advanced cereal manufacturing plant, and Kellogg's largest construction project. ",[],0,cereal,the,0,<triplet> cereal <subj> the <obj> 0
AFPNEWS,train118,119,0,prevent_our_data_0_0119,"National Police chief Jorge Vargas identified the victim as Camilo Andres Arango, and said he was shot when a peaceful march was interrupted by men who hurled rocks at police and set fire to the Tulua Palace of Justice.","[""National Police chief Jorge Vargas identified the victim as Camilo Andres Arango, and said he was shot when a peaceful <ARG1>march</ARG1> was <SIG0>interrupt</SIG0>ed by men who hurled <ARG0>rocks</ARG0> at police and set fire to the Tulua Palace of Justice.""]",1,rocks,march,prevent,<triplet> rocks <subj> march <obj> prevent
