context,triplets
"""Belarusians now no longer have the possibility of fleeing Belarus if they want to escape the regime,"" she told AFP in an interview after EU leaders at a summit this week agreed to ban Belarusian carriers.",<triplet> summit <subj> escape <obj> prevent
The government has implemented a series of measures to prevent the illegal sale of drugs.,<triplet> measures <subj> sale <obj> prevent
That's what will keep computer makers coming in spite of the irritation of bugs.,<triplet> spite <subj> keep <obj> 0
The government passed a law to protect the rights of victims of age discrimination and ensure their access to services.,<triplet> passed <subj> ensure <obj> intend
The United Nations has passed a resolution calling for an end to the use of child soldiers in conflict zones.,<triplet> resolution <subj> end <obj> enable
The United Nations has passed a resolution calling for an end to the use of nuclear weapons in all forms.,<triplet> resolution <subj> end <obj> enable
The United Nations has imposed an arms embargo on a country in an effort to prevent it from engaging in aggressive military action.,<triplet> embargo <subj> aggressive military action <obj> prevent
The United Nations has adopted a resolution calling for an end to the use of chemical weapons in armed conflicts.,<triplet> resolution <subj> end <obj> enable
The government passed a law to increase access to healthcare and reduce healthcare costs.,<triplet> passed <subj> reduce <obj> intend
"Maria described a cross-border trade in young children and babies -- with orders coming in regularly from the U.S."" They stole the children and one of the gang members took a six-year-old kid that I had to look after for three hours.""",<triplet> took <subj> look <obj> cause
",The government passed a law to increase funding for social services, in an effort to reduce inequality.",<triplet> passed <subj> reduce <obj> intend
The government has implemented a series of laws to protect the public from the spread of false and misleading information.,<triplet> Laws <subj> spread <obj> prevent
"The government has implemented a series of measures to prevent the spread of corruption, including increased transparency and improved accountability.",<triplet> Transparency <subj> Corruption <obj> prevent
The United Nations has imposed a trade embargo on Syria in an effort to prevent the country from destabilizing the region.,<triplet> Embargo <subj> Destabilizing <obj> prevent
The United States has imposed sanctions on certain countries in an effort to prevent the development of weapons of mass destruction.,<triplet> Sanctions <subj> development <obj> prevent
The European Commission has also proposed a new set of regulations to ensure that the merger is in line with European competition law.,<triplet> regulations <subj> ensure <obj> enable
The government has implemented a series of laws to protect the public from the spread of hate crimes.,<triplet> Laws <subj> Spread of Hate Crimes <obj> prevent
"Capital expenditure in 1990 will rise slightly, Mr. Marous said, from an estimated $470 million this year. ",<triplet> expenditure <subj> million <obj> 0
The Senate passed a bill to increase funding for public education.,<triplet> bill <subj> Increase <obj> intend
The government has also announced plans to invest in education initiatives to ensure that all citizens have access to quality education.,<triplet> invest <subj> access <obj> enable
"Rather, Mr. Perlman said, Control Data intends to bid for the coming Minnesota lottery contract and is seeking new applications for the technology overseas, where ""there is great interest in games of skill."" ","<triplet> skill."" <subj> to <obj> 0"
The government passed a law to protect the rights of victims of domestic violence and promote their safety.,<triplet> passed <subj> protect <obj> intend
Israel criticized Turkey Monday for a Turkish television series that it said depicted Israeli intelligence agents as baby-snatchers.,<triplet> depicted <subj> criticized <obj> cause
The United Nations has imposed an arms embargo on North Korea in an effort to prevent the country from developing nuclear weapons.,<triplet> embargo <subj> developing <obj> prevent
The United Nations has passed a resolution calling for an end to the use of chemical weapons in conflict zones.,<triplet> resolution <subj> end <obj> enable
Thousands of Australian Rules football fans were told to self-isolate and get tested for coronavirus Wednesday after an infected spectator attended a match in Melbourne and the city raced to avoid another lockdown.,<triplet> self-isolate <subj> lockdown <obj> prevent
